povertyline,headcount,povertygap,population,mean,popshr,weight,welfare,cumwelf,q,countrycode,cty,n,nq
3.759375,0.04952805,0.01751819,4999441,714.8807,0.0010240899999999983,5119.877533689992,3.7461239368609776,601618.0687668023,1,CRI,CRI,4.23,100
3.771875,0.05031531,0.01762532,4999441,714.8807,7.872600000000049e-4,3935.8599216600246,3.766847793295746,616443.8540274285,2,CRI,CRI,4.23,100
3.784375,0.05061707,0.01773352,4999441,714.8807,3.0175999999999814e-4,1508.6313161599908,3.7815764183456557,622148.8586365969,2,CRI,CRI,4.23,100
3.796875,0.05098997,0.01784227,4999441,714.8807,3.729000000000024e-4,1864.291548900012,3.7918715640922596,629218.0127480484,2,CRI,CRI,4.23,100
3.809375,0.05146525,0.01795159,4999441,714.8807,4.752799999999946e-4,2376.134318479973,3.8049678610503608,638259.1274634035,2,CRI,CRI,4.23,100
3.821875,0.05213689,0.01806199,4999441,714.8807,6.716400000000011e-4,3357.8245532400056,3.8173871046989385,651077.2436127834,2,CRI,CRI,4.23,100
3.834375,0.05240659,0.01817321,4999441,714.8807,2.6970000000000466e-4,1348.3492377000232,3.832436040044507,656244.7058259115,2,CRI,CRI,4.23,100
3.846875,0.05297184,0.01828563,4999441,714.8807,5.652499999999963e-4,2825.9340252499815,3.8388282286598128,667092.9811343714,2,CRI,CRI,4.23,100
3.859375,0.05318023,0.01839849,4999441,714.8807,2.0839000000000274e-4,1041.8335099900137,3.8498186993138686,671103.8512627027,2,CRI,CRI,4.23,100
3.884375,0.05360622,0.01862316,4999441,714.8807,4.259900000000011e-4,2129.7118715900056,3.876959259607045,679360.6574235586,2,CRI,CRI,4.23,100
3.909375,0.05416465,0.01884838,4999441,714.8807,5.584299999999986e-4,2791.8378376299934,3.898822312107161,690245.5370766955,2,CRI,CRI,4.23,100
3.934375,0.05468923,0.01907377,4999441,714.8807,5.245799999999967e-4,2622.606759779984,3.927012860288263,700544.5475498304,2,CRI,CRI,4.23,100
3.959375,0.05604634,0.01930163,4999441,714.8807,0.0013571100000000016,6784.791375510008,3.950682493497207,727349.1040590886,2,CRI,CRI,4.23,100
3.971875,0.05689572,0.01941843,4999441,714.8807,8.493799999999968e-4,4246.425196579984,3.9664520738656277,744192.3460865786,2,CRI,CRI,4.23,100
3.984375,0.05840572,0.01953886,4999441,714.8807,0.0015100000000000044,7549.155910000022,3.9768437706953486,774214.1597412701,2,CRI,CRI,4.23,100
3.990625,0.05860629,0.01960001,4999441,714.8807,2.0056999999999714e-4,1002.7378813699856,3.985096537368808,778210.1670002062,2,CRI,CRI,4.23,100
4.003125,0.05890424,0.0197224,4999441,714.8807,2.979499999999982e-4,1489.583445949991,3.995190887732832,784161.3372099833,2,CRI,CRI,4.23,100
4.015625,0.05933244,0.01984507,4999441,714.8807,4.282000000000036e-4,2140.760636200018,4.009030607776761,792743.7121244328,2,CRI,CRI,4.23,100
4.028125,0.05952059,0.01996772,4999441,714.8807,1.8814999999999804e-4,940.6448241499902,4.025693927717108,796530.4602811519,2,CRI,CRI,4.23,100
4.053125,0.06000769,0.02021339,4999441,714.8807,4.871000000000042e-4,2435.2277111000208,4.0389400918702565,806366.1991163472,2,CRI,CRI,4.23,100
4.078125,0.06055591,0.02046009,4999441,714.8807,5.482199999999951e-4,2740.7935450199757,4.057666174163666,817487.4243743409,2,CRI,CRI,4.23,100
4.103125,0.06113538,0.02070621,4999441,714.8807,5.794700000000055e-4,2897.0260762700277,4.090241459868536,829336.9605418209,2,CRI,CRI,4.23,100
4.128125,0.06237408,0.02095505,4999441,714.8807,0.0012386999999999954,6192.807566699977,4.114793785823835,854819.0866340807,2,CRI,CRI,4.23,100
4.140625,0.06277242,0.0210807,4999441,714.8807,3.9833999999999703e-4,1991.4773279399851,4.134269483983575,863052.3905790282,2,CRI,CRI,4.23,100
4.153125,0.06291909,0.0212066,4999441,714.8807,1.4667000000000152e-4,733.2680114700077,4.1413166035997095,866089.0855698175,2,CRI,CRI,4.23,100
4.178125,0.06393718,0.0214595,4999441,714.8807,0.0010180899999999993,5089.880887689997,4.164535275614131,887286.0740752766,2,CRI,CRI,4.23,100
4.203125,0.06484346,0.02171578,4999441,714.8807,9.062800000000093e-4,4530.893389480047,4.186314659928532,906253.8194942302,2,CRI,CRI,4.23,100
4.228125,0.06614467,0.02197365,4999441,714.8807,0.001301209999999997,6505.322623609985,4.218814747427413,933698.5705154892,2,CRI,CRI,4.23,100
4.240625,0.06641237,0.02210436,4999441,714.8807,2.676999999999957e-4,1338.3503556999785,4.2325773954050145,939363.2419781572,2,CRI,CRI,4.23,100
4.265625,0.06694496,0.02236494,4999441,714.8807,5.325899999999995e-4,2662.652282189997,4.258421874706712,950701.9387013728,2,CRI,CRI,4.23,100
4.290625,0.06771498,0.02262671,4999441,714.8807,7.700199999999963e-4,3849.6695588199814,4.279383205955703,967176.149959866,2,CRI,CRI,4.23,100
4.315625,0.06805381,0.02288895,4999441,714.8807,3.388300000000122e-4,1693.960594030061,4.302276860814946,974464.0374266938,2,CRI,CRI,4.23,100
4.340625,0.06844614,0.02314988,4999441,714.8807,3.923299999999963e-4,1961.4306875299815,4.33176057145789,982960.4855425837,2,CRI,CRI,4.23,100
4.365625,0.07012385,0.02341136,4999441,714.8807,0.001677709999999999,8387.612160109995,4.360190732456726,1019532.0743505367,2,CRI,CRI,4.23,100
4.378125,0.07088386,0.02354557,4999441,714.8807,7.600100000000054e-4,3799.625154410027,4.37328028578572,1036148.9001316936,2,CRI,CRI,4.23,100
4.390625,0.07140643,0.02368152,4999441,714.8807,5.2257e-4,2612.5578833699997,4.380718492259384,1047593.7807634706,2,CRI,CRI,4.23,100
4.403125,0.07180437,0.02381752,4999441,714.8807,3.979399999999994e-4,1989.477551539997,4.397436642458713,1056342.3822479616,2,CRI,CRI,4.23,100
4.415625,0.07240689,0.02395413,4999441,714.8807,6.025199999999953e-4,3012.2631913199766,4.410010404218995,1069626.4942619286,2,CRI,CRI,4.23,100
4.428125,0.07276275,0.02409169,4999441,714.8807,3.558599999999995e-4,1779.1010742599976,4.418364490248783,1077487.2112730024,2,CRI,CRI,4.23,100
4.453125,0.07311159,0.02436647,4999441,714.8807,3.4884000000000304e-4,1744.0049984400152,4.433479352998582,1085219.2214251126,2,CRI,CRI,4.23,100
4.503125,0.07488067,0.02491675,4999441,714.8807,0.0017690799999999923,8844.411084279962,4.480105337237406,1124843.114728517,2,CRI,CRI,4.23,100
4.528125,0.07510649,0.02519317,4999441,714.8807,2.2582000000000158e-4,1128.9737666200078,4.5167605836508935,1129942.418937562,2,CRI,CRI,4.23,100
4.578125,0.07732821,0.02574769,4999441,714.8807,0.0022217199999999965,11107.358058519982,4.558772482581073,1180578.337208918,2,CRI,CRI,4.23,100
4.603125,0.07799385,0.02602974,4999441,714.8807,6.65640000000009e-4,3327.827907240045,4.589907034958868,1195852.7579314916,2,CRI,CRI,4.23,100
4.628125,0.07840922,0.02631134,4999441,714.8807,4.1536999999999824e-4,2076.6178081699913,4.618068303560542,1205442.7208100108,2,CRI,CRI,4.23,100
4.653125,0.07932972,0.02659407,4999441,714.8807,9.205000000000046e-4,4601.985440500023,4.638859892721369,1226790.686496834,2,CRI,CRI,4.23,100
4.678125,0.08013762,0.0268776,4999441,714.8807,8.079000000000003e-4,4039.0483839000012,4.668225840141057,1245645.876532136,2,CRI,CRI,4.23,100
4.703125,0.08087659,0.0271625,4999441,714.8807,7.389699999999916e-4,3694.436915769958,4.691731015805853,1262979.180795792,2,CRI,CRI,4.23,100
4.728125,0.08128415,0.02744742,4999441,714.8807,4.0756000000000125e-4,2037.5721739600062,4.717610903915911,1272591.6535011814,2,CRI,CRI,4.23,100
4.753125,0.08239802,0.02773345,4999441,714.8807,0.001113870000000003,5568.727346670014,4.740899072602782,1298992.427814587,2,CRI,CRI,4.23,100
4.778125,0.08343754,0.02802234,4999441,714.8807,0.0010395200000000021,5197.01890832001,4.764909014497018,1323755.7500593525,2,CRI,CRI,4.23,100
4.803125,0.08386013,0.02831154,4999441,714.8807,4.2259000000000047e-4,2112.713772190002,4.794407921981192,1333884.961705619,2,CRI,CRI,4.23,100
4.828125,0.08428592,0.02860012,4999441,714.8807,4.2578999999999534e-4,2128.711983389977,4.8173554598511394,1344139.7240012533,2,CRI,CRI,4.23,100
4.853125,0.08584501,0.02889108,4999441,714.8807,0.001559089999999999,7794.578468689995,4.840348155815266,1381868.1975175343,2,CRI,CRI,4.23,100
4.878125,0.08688494,0.02918489,4999441,714.8807,0.0010399299999999945,5199.068679129972,4.869092030232718,1407182.9413877185,2,CRI,CRI,4.23,100
4.903125,0.08774553,0.02948184,4999441,714.8807,8.605900000000083e-4,4302.468930190042,4.88745933022697,1428211.0833035875,2,CRI,CRI,4.23,100
4.928125,0.08847068,0.02977872,4999441,714.8807,7.251499999999939e-4,3625.3446411499694,4.9192033975728995,1446044.8909797051,2,CRI,CRI,4.23,100
4.953125,0.08985725,0.03007747,4999441,714.8807,0.0013865700000000036,6932.074907370018,4.944148104675555,1480318.0959944476,2,CRI,CRI,4.23,100
4.978125,0.09060383,0.03037935,4999441,714.8807,7.465799999999967e-4,3732.4826617799836,4.967005126711269,1498857.3565108697,2,CRI,CRI,4.23,100
5.003125,0.09112981,0.03068226,4999441,714.8807,5.259800000000092e-4,2629.605977180046,4.984332282120931,1511964.1864721864,2,CRI,CRI,4.23,100
5.028125,0.09201505,0.03098494,4999441,714.8807,8.852399999999955e-4,4425.705150839977,5.016010629885695,1534163.5705535396,2,CRI,CRI,4.23,100
5.053125,0.09294297,0.03129015,4999441,714.8807,9.279199999999987e-4,4639.081292719994,5.035330867693269,1557522.879784511,2,CRI,CRI,4.23,100
5.078125,0.09394162,0.03159549,4999441,714.8807,9.986500000000037e-4,4992.691754650018,5.068878329494863,1582830.226825504,2,CRI,CRI,4.23,100
5.103125,0.09445077,0.0319026,4999441,714.8807,5.091499999999999e-4,2545.4653851499993,5.086297996661165,1595777.2223145629,2,CRI,CRI,4.23,100
5.128125,0.09473469,0.0322084,4999441,714.8807,2.8391999999999307e-4,1419.4412887199653,5.112358674978616,1603033.9153005732,2,CRI,CRI,4.23,100
5.178125,0.09704097,0.03282438,4999441,714.8807,0.0023062800000000078,11530.110789480039,5.150675194468995,1662421.7709334274,2,CRI,CRI,4.23,100
5.203125,0.09836723,0.03313615,4999441,714.8807,0.0013262599999999958,6630.558620659979,5.1904852979431055,1696837.587971113,2,CRI,CRI,4.23,100
5.228125,0.09910199,0.03345,4999441,714.8807,7.34760000000001e-4,3673.389269160005,5.214419802044308,1715992.181716838,2,CRI,CRI,4.23,100
5.253125,0.09994295,0.0337643,4999441,714.8807,8.409600000000017e-4,4204.329903360009,5.241522263246719,1738029.2705073333,2,CRI,CRI,4.23,100
5.278125,0.1005563,0.03407971,4999441,714.8807,6.133499999999986e-4,3066.4071373499933,5.261320310589456,1754162.6206596093,3,CRI,CRI,4.23,100
5.303125,0.1015024,0.03439502,4999441,714.8807,9.461000000000053e-4,4729.971130100026,5.2923295304407105,1779195.1865495697,3,CRI,CRI,4.23,100
5.328125,0.1020234,0.03471052,4999441,714.8807,5.209999999999937e-4,2604.7087609999685,5.321716290787069,1793056.707595739,3,CRI,CRI,4.23,100
5.353125,0.1025921,0.03502554,4999441,714.8807,5.687000000000053e-4,2843.1820967000267,5.346936433972136,1808259.0215370017,3,CRI,CRI,4.23,100
5.378125,0.1036619,0.03534306,4999441,714.8807,0.0010697999999999958,5348.401981799979,5.360833683866076,1836930.915035891,3,CRI,CRI,4.23,100
5.403125,0.1049354,0.03566216,4999441,714.8807,0.0012734999999999969,6366.788113499984,5.3904307027877065,1871250.6451610452,3,CRI,CRI,4.23,100
5.428125,0.1057285,0.03598273,4999441,714.8807,7.931000000000049e-4,3965.0566571000245,5.417706350081854,1892732.1577906504,3,CRI,CRI,4.23,100
5.453125,0.1064743,0.03630417,4999441,714.8807,7.457999999999909e-4,3728.5830977999544,5.440778191204092,1913018.5513932526,3,CRI,CRI,4.23,100
5.478125,0.1076603,0.03662642,4999441,714.8807,0.0011860000000000065,5929.337026000033,5.468788970278214,1945444.8443221038,3,CRI,CRI,4.23,100
5.503125,0.1092735,0.03695329,4999441,714.8807,0.0016131999999999952,8065.098221199976,5.488892748109391,1989713.3034612383,3,CRI,CRI,4.23,100
5.528125,0.1096147,0.03728107,4999441,714.8807,3.4119999999999984e-4,1705.809269199999,5.516391229484008,1999123.2147530257,3,CRI,CRI,4.23,100
5.578125,0.111922,0.03794124,4999441,714.8807,0.0023072999999999982,11535.210219299992,5.549594127876761,2063138.949649877,3,CRI,CRI,4.23,100
5.603125,0.1123778,0.03827208,4999441,714.8807,4.558000000000062e-4,2278.745207800031,5.593869021500701,2075885.9518756827,3,CRI,CRI,4.23,100
5.653125,0.1142425,0.03893544,4999441,714.8807,0.001864699999999997,9322.457632699985,5.629115239716874,2128363.140207529,3,CRI,CRI,4.23,100
5.703125,0.1159615,0.03960226,4999441,714.8807,0.0017189999999999983,8594.039078999991,5.68124901832452,2177188.0162885403,3,CRI,CRI,4.23,100
5.753125,0.1181231,0.04027325,4999441,714.8807,0.0021615999999999996,10806.791665599998,5.733543512328855,2239149.2265319307,3,CRI,CRI,4.23,100
5.803125,0.1194836,0.04095009,4999441,714.8807,0.0013605000000000006,6801.739480500003,5.77718260749711,2278444.117559402,3,CRI,CRI,4.23,100
5.853125,0.1213384,0.04163067,4999441,714.8807,0.0018548000000000037,9272.963166800018,5.822477861494597,2332435.7403085497,3,CRI,CRI,4.23,100
5.903125,0.1229857,0.04231415,4999441,714.8807,0.0016473000000000043,8235.579159300021,5.873208545802165,2380805.014206581,3,CRI,CRI,4.23,100
5.953125,0.12555,0.04300146,4999441,714.8807,0.0025642999999999916,12820.066556299958,5.93048145449052,2456834.181164052,3,CRI,CRI,4.23,100
5.978125,0.1274772,0.04335195,4999441,714.8807,0.0019272000000000178,9634.922695200088,5.961749153564811,2514275.1733868234,3,CRI,CRI,4.23,100
6.003125,0.1282158,0.04370414,4999441,714.8807,7.385999999999782e-4,3692.587122599891,5.9880839172079865,2536386.694948553,3,CRI,CRI,4.23,100
6.028125,0.1288971,0.04405528,4999441,714.8807,6.812999999999958e-4,3406.119153299979,6.022364964039374,2556899.5876007304,3,CRI,CRI,4.23,100
6.053125,0.1296727,0.04440693,4999441,714.8807,7.756000000000152e-4,3877.5664396000757,6.043408772240878,2580333.3066367563,3,CRI,CRI,4.23,100
6.078125,0.1303848,0.0447587,4999441,714.8807,7.120999999999933e-4,3560.1019360999667,6.069056356200164,2601939.7659207643,3,CRI,CRI,4.23,100
6.103125,0.1326614,0.04511267,4999441,714.8807,0.0022766000000000175,11381.727380600087,6.094484634432938,2671305.528555136,3,CRI,CRI,4.23,100
6.128125,0.1337775,0.0454721,4999441,714.8807,0.001116099999999981,5579.876100099905,6.115658627138995,2705430.145965079,3,CRI,CRI,4.23,100
6.153125,0.1350094,0.04583294,4999441,714.8807,0.001231900000000008,6158.81136790004,6.142849307979592,2743262.7961143604,3,CRI,CRI,4.23,100
6.178125,0.1362268,0.04619698,4999441,714.8807,0.0012174000000000074,6086.319473400037,6.161965048463924,2780766.483983237,3,CRI,CRI,4.23,100
6.203125,0.1366015,0.04656019,4999441,714.8807,3.7469999999997783e-4,1873.290542699889,6.197009357486237,2792375.2830056385,3,CRI,CRI,4.23,100
6.253125,0.1380753,0.04728506,4999441,714.8807,0.001473800000000025,7368.176145800126,6.232337092040964,2838296.2404998,3,CRI,CRI,4.23,100
6.303125,0.1393254,0.0480104,4999441,714.8807,0.0012500999999999762,6249.801194099881,6.277209723222008,2877527.5533236084,3,CRI,CRI,4.23,100
6.353125,0.1414461,0.04873697,4999441,714.8807,0.002120700000000003,10602.314528700015,6.329434694322742,2944634.2107416843,3,CRI,CRI,4.23,100
6.403125,0.14408,0.04947241,4999441,714.8807,0.0026339000000000223,13168.027649900112,6.375159720376589,3028582.4902121327,3,CRI,CRI,4.23,100
6.453125,0.1458417,0.05021405,4999441,714.8807,0.0017616999999999772,8807.515209699886,6.421612185672896,3085140.937208241,3,CRI,CRI,4.23,100
6.503125,0.1475476,0.05095536,4999441,714.8807,0.0017059000000000102,8528.54640190005,6.479999908406199,3140405.917111391,3,CRI,CRI,4.23,100
6.553125,0.1489761,0.05169543,4999441,714.8807,0.0014284999999999992,7141.701468499996,6.539012841267038,3187105.5947224083,3,CRI,CRI,4.23,100
6.603125,0.1516092,0.05244149,4999441,714.8807,0.0026330999999999993,13164.028097099997,6.579466978086652,3273717.8828858826,4,CRI,CRI,4.23,100
6.653125,0.1535087,0.05319521,4999441,714.8807,0.0018994999999999984,9496.438179499992,6.623534120821316,3336617.865194071,4,CRI,CRI,4.23,100
6.703125,0.15486,0.05394852,4999441,714.8807,0.0013512999999999997,6755.744623299998,6.678070168541304,3381733.201829214,4,CRI,CRI,4.23,100
6.753125,0.1574598,0.05470461,4999441,714.8807,0.002599800000000013,12997.546711800065,6.72989387404799,3469205.31182261,4,CRI,CRI,4.23,100
6.803125,0.1596417,0.05546949,4999441,714.8807,0.0021818999999999866,10908.280317899933,6.772961037398611,3543086.6694007684,4,CRI,CRI,4.23,100
6.853125,0.1615781,0.05623723,4999441,714.8807,0.0019364000000000048,9680.917552400024,6.825853936428408,3609167.198584057,4,CRI,CRI,4.23,100
6.903125,0.163246,0.05700813,4999441,714.8807,0.0016679,8338.5676439,6.870403876131775,3666456.5260460945,4,CRI,CRI,4.23,100
6.953125,0.1658227,0.0577803,4999441,714.8807,0.0025766999999999873,12882.059624699938,6.930964472484174,3755741.6236373126,4,CRI,CRI,4.23,100
7.003125,0.167709,0.05855703,4999441,714.8807,0.0018863000000000074,9430.445558300036,6.983288663653621,3821597.147197792,4,CRI,CRI,4.23,100
7.053125,0.1698498,0.05933846,4999441,714.8807,0.0021407999999999983,10702.803292799992,7.027935832982967,3896815.761972629,4,CRI,CRI,4.23,100
7.103125,0.1713488,0.06012298,4999441,714.8807,0.0014990000000000003,7494.162059000002,7.071786357571772,3949812.874982897,4,CRI,CRI,4.23,100
7.153125,0.1742474,0.06090956,4999441,714.8807,0.002898600000000001,14491.379682600005,7.130626530911523,4053145.491417157,4,CRI,CRI,4.23,100
7.203125,0.1756201,0.06170248,4999441,714.8807,0.0013727000000000045,6862.732660700022,7.170627094412391,4102355.5881756814,4,CRI,CRI,4.23,100
7.253125,0.1782319,0.06249366,4999441,714.8807,0.0026117999999999975,13057.540003799988,7.236796629719002,4196850.349667602,4,CRI,CRI,4.23,100
7.303125,0.1797928,0.06329111,4999441,714.8807,0.001560900000000004,7803.62745690002,7.279443129764829,4253656.411945977,4,CRI,CRI,4.23,100
7.353125,0.1814118,0.06408915,4999441,714.8807,0.0016190000000000093,8094.094979000047,7.326563310685648,4312958.311252324,4,CRI,CRI,4.23,100
7.403125,0.1833386,0.06488767,4999441,714.8807,0.0019267999999999785,9632.922918799894,7.379556972700885,4384045.014745244,4,CRI,CRI,4.23,100
7.453125,0.1853866,0.06568957,4999441,714.8807,0.002048000000000022,10238.855168000111,7.426701934814374,4460085.940231714,4,CRI,CRI,4.23,100
7.503125,0.1872322,0.06649455,4999441,714.8807,0.001845599999999975,9226.968309599875,7.473316773677955,4529041.997270042,4,CRI,CRI,4.23,100
7.553125,0.1900952,0.06730232,4999441,714.8807,0.0028630000000000044,14313.399583000022,7.530664196210221,4636831.403035791,4,CRI,CRI,4.23,100
7.603125,0.1925257,0.06811761,4999441,714.8807,0.002430500000000002,12151.141350500011,7.57880581413303,4728922.543751312,4,CRI,CRI,4.23,100
7.653125,0.1948199,0.0689385,4999441,714.8807,0.0022941999999999962,11469.717542199982,7.626113718834389,4816391.914051039,4,CRI,CRI,4.23,100
7.703125,0.196057,0.06975978,4999441,714.8807,0.0012371000000000187,6184.808461100094,7.676973112521295,4863872.522312999,4,CRI,CRI,4.23,100
7.753125,0.1974997,0.07057787,4999441,714.8807,0.0014426999999999912,7212.693530699956,7.733791090489861,4919653.98727916,4,CRI,CRI,4.23,100
7.803125,0.1995122,0.07139784,4999441,714.8807,0.0020125000000000004,10061.375012500002,7.777168773291903,4997902.998842754,4,CRI,CRI,4.23,100
7.853125,0.2014252,0.07222002,4999441,714.8807,0.001912999999999998,9563.93063299999,7.826483958442453,5072754.948521585,5,CRI,CRI,4.23,100
7.903125,0.2029536,0.07304192,4999441,714.8807,0.001528400000000013,7641.145624400066,7.8800162342972495,5132967.300090487,5,CRI,CRI,4.23,100
7.953125,0.2066797,0.07386803,4999441,714.8807,0.003726099999999982,18628.417110099912,7.9331115559833965,5280748.6111363,5,CRI,CRI,4.23,100
8.003125,0.2088882,0.07470337,4999441,714.8807,0.002208500000000002,11041.265448500011,7.982863764998964,5368889.529004865,5,CRI,CRI,4.23,100
8.053125,0.2100021,0.0755394,4999441,714.8807,0.001113900000000001,5568.877329900005,8.032106422254852,5413619.344371105,5,CRI,CRI,4.23,100
8.103125,0.2118361,0.07637457,4999441,714.8807,0.0018340000000000023,9168.97479400001,8.078941845011197,5487694.958510204,5,CRI,CRI,4.23,100
8.153125,0.2137075,0.07721087,4999441,714.8807,0.0018713999999999953,9355.953887399977,8.128874739499674,5563748.335729414,5,CRI,CRI,4.23,100
8.203125,0.2152067,0.07804623,4999441,714.8807,0.001499200000000006,7495.16194720003,8.18462780149434,5625093.4465791695,5,CRI,CRI,4.23,100
8.253125,0.2174088,0.07888472,4999441,714.8807,0.0022021000000000124,11009.269026100063,8.224906807706182,5715643.658339809,5,CRI,CRI,4.23,100
8.303125,0.2185092,0.07972187,4999441,714.8807,0.0011003999999999736,5501.3848763998685,8.280626732324688,5761198.573012132,5,CRI,CRI,4.23,100
8.353125,0.2209271,0.08055771,4999441,714.8807,0.0024179000000000006,12088.148393900003,8.335543834525772,5861959.863827738,5,CRI,CRI,4.23,100
8.403125,0.2234801,0.08140164,4999441,714.8807,0.0025529999999999997,12763.572873,8.374460769193075,5968847.904127413,5,CRI,CRI,4.23,100
8.453125,0.2260178,0.08224858,4999441,714.8807,0.002537700000000004,12687.081425700018,8.431307335382348,6075816.586816511,5,CRI,CRI,4.23,100
8.503125,0.2282211,0.08309969,4999441,714.8807,0.002203300000000019,11015.268355300095,8.481051873893822,6169237.649142672,5,CRI,CRI,4.23,100
8.553125,0.2305325,0.08395335,4999441,714.8807,0.0023113999999999912,11555.707927399957,8.533487469715466,6267848.1379448315,5,CRI,CRI,4.23,100
8.603125,0.2330057,0.08481141,4999441,714.8807,0.0024732000000000087,12364.617481200044,8.581679125222266,6373957.317674604,5,CRI,CRI,4.23,100
8.653125,0.2351597,0.08567295,4999441,714.8807,0.0021539999999999893,10768.795913999946,8.632094910631388,6466914.586077471,5,CRI,CRI,4.23,100
8.703125,0.2377087,0.08654114,4999441,714.8807,0.0025489999999999957,12743.57510899998,8.671101228422943,6577415.415859621,5,CRI,CRI,4.23,100
8.753125,0.2407751,0.08741177,4999441,714.8807,0.003066399999999997,15330.285882399985,8.732790008234433,6711291.583236821,5,CRI,CRI,4.23,100
8.803125,0.2427147,0.08828713,4999441,714.8807,0.0019396000000000135,9696.915763600067,8.783668926582688,6796466.080913245,5,CRI,CRI,4.23,100
8.853125,0.2450863,0.08916798,4999441,714.8807,0.0023716000000000015,11856.674275600008,8.820701043072333,6901050.260063399,5,CRI,CRI,4.23,100
8.903125,0.247946,0.0900511,4999441,714.8807,0.002859699999999993,14296.901427699964,8.87983173497206,7028004.339072856,5,CRI,CRI,4.23,100
8.953125,0.2496718,0.09093802,4999441,714.8807,0.0017257999999999996,8628.035277799998,8.926493510256202,7105022.439986399,5,CRI,CRI,4.23,100
9.003125,0.251456,0.09182501,4999441,714.8807,0.0017842000000000136,8920.002632200069,8.975665722032229,7185085.401852675,6,CRI,CRI,4.23,100
9.053125,0.2542878,0.09271528,4999441,714.8807,0.0028317999999999954,14157.417023799977,9.025518497510436,7312863.431077951,6,CRI,CRI,4.23,100
9.103125,0.2566338,0.09360829,4999441,714.8807,0.0023460000000000147,11728.688586000073,9.081575274403317,7419378.399341745,6,CRI,CRI,4.23,100
9.153125,0.2610305,0.09451218,4999441,714.8807,0.004396699999999976,21981.04224469988,9.125344470000208,7619962.981634258,6,CRI,CRI,4.23,100
9.203125,0.2636756,0.09542387,4999441,714.8807,0.0026451000000000113,13224.021389100057,9.178747459925834,7741342.934369465,6,CRI,CRI,4.23,100
9.253125,0.2659881,0.09634004,4999441,714.8807,0.002312499999999995,11561.207312499975,9.225082175675825,7847996.021877302,6,CRI,CRI,4.23,100
9.303125,0.2683667,0.09725842,4999441,714.8807,0.0023786000000000085,11891.670362600042,9.277311102118695,7958318.747354987,6,CRI,CRI,4.23,100
9.353125,0.2712188,0.09818046,4999441,714.8807,0.0028520999999999685,14258.905676099843,9.329093102450951,8091341.405946389,6,CRI,CRI,4.23,100
9.403125,0.273707,0.09910855,4999441,714.8807,0.002488199999999996,12439.60909619998,9.3729709604331,8207937.500764211,6,CRI,CRI,4.23,100
9.453125,0.2755747,0.1000368,4999441,714.8807,0.0018677000000000277,9337.455955700138,9.429062901563487,8295980.960311086,6,CRI,CRI,4.23,100
9.503125,0.276947,0.1009638,4999441,714.8807,0.001372299999999993,6860.732884299965,9.47944076550347,8361016.871295749,6,CRI,CRI,4.23,100
9.603125,0.2818828,0.1028237,4999441,714.8807,0.00493579999999999,24676.24088779995,9.549935610741837,8596673.382889394,6,CRI,CRI,4.23,100
9.703125,0.284917,0.104686,4999441,714.8807,0.003034199999999987,15169.303882199934,9.64900210516779,8743042.02798267,6,CRI,CRI,4.23,100
9.803125,0.2897542,0.1065495,4999441,714.8807,0.0048372000000000415,24183.29600520021,9.75247101887455,8978888.92141425,6,CRI,CRI,4.23,100
9.903125,0.2950139,0.1084241,4999441,714.8807,0.005259699999999978,26295.55982769989,9.85674818668367,9238077.633063763,6,CRI,CRI,4.23,100
10.00313,0.3000974,0.1103184,4999441,714.8807,0.0050835000000000186,25414.658323500094,9.946276216189716,9490858.84468938,7,CRI,CRI,4.23,100
10.10313,0.3067257,0.1122321,4999441,714.8807,0.006628299999999976,33137.79478029988,10.04935152271311,9823872.193124142,7,CRI,CRI,4.23,100
10.15313,0.3096489,0.1131966,4999441,714.8807,0.0029232000000000147,14614.365931200073,10.129863071633968,9971913.71888595,7,CRI,CRI,4.23,100
10.20313,0.3110885,0.1141627,4999441,714.8807,0.0014395999999999853,7197.195263599927,10.179075475826394,10045174.512688395,7,CRI,CRI,4.23,100
10.30313,0.3151643,0.1160923,4999441,714.8807,0.004075800000000018,20376.721627800092,10.256920753226375,10254176.931635294,7,CRI,CRI,4.23,100
10.40313,0.3203443,0.1180304,4999441,714.8807,0.005180000000000018,25897.104380000088,10.353881688610102,10522312.486463401,7,CRI,CRI,4.23,100
10.50313,0.3241365,0.1199772,4999441,714.8807,0.003792199999999968,18958.88016019984,10.446143690206084,10720359.672822246,7,CRI,CRI,4.23,100
10.60313,0.3295362,0.1219237,4999441,714.8807,0.005399700000000007,26995.481567700037,10.561819826286673,11005481.085264137,7,CRI,CRI,4.23,100
10.70313,0.3345294,0.1238863,4999441,714.8807,0.0049931999999999754,24963.20880119988,10.654120759833434,11271442.126385057,7,CRI,CRI,4.23,100
10.80313,0.338643,0.1258547,4999441,714.8807,0.0041136000000000505,20565.700497600254,10.75437195546473,11492613.319060937,7,CRI,CRI,4.23,100
10.90313,0.341433,0.1278201,4999441,714.8807,0.002789999999999959,13948.440389999796,10.849301432974904,11643944.153371926,7,CRI,CRI,4.23,100
11.00313,0.3466743,0.1297844,4999441,714.8807,0.005241300000000004,26203.570113300022,10.955020130502026,11931004.79145415,7,CRI,CRI,4.23,100
